,art00000037.xml_para1.txt,art00000037.xml_para2.txt,art00000037.xml_para3.txt,art00000037.xml_para4.txt,art00000037.xml_para5.txt,art00000078.xml_para1.txt,art00000078.xml_para2.txt,art00000078.xml_para3.txt,art00000078.xml_para4.txt,art00000078.xml_para5.txt,art00000078.xml_para6.txt,art00000078.xml_para7.txt,art00000078.xml_para8.txt,art00000118.xml_para1.txt,art00000118.xml_para10.txt,art00000118.xml_para11.txt,art00000118.xml_para2.txt,art00000118.xml_para3.txt,art00000118.xml_para4.txt,art00000118.xml_para5.txt,art00000118.xml_para6.txt,art00000118.xml_para7.txt,art00000118.xml_para8.txt,art00000118.xml_para9.txt,art00000410.xml_para1.txt,art00000410.xml_para2.txt,art00000410.xml_para3.txt,art00000410.xml_para4.txt,art00000410.xml_para5.txt,art00000410.xml_para6.txt,art00000410.xml_para7.txt,art00000983.xml_para1.txt,art00000983.xml_para2.txt,art00000983.xml_para3.txt,art00000983.xml_para4.txt,art00000983.xml_para5.txt,art00000983.xml_para6.txt,art00000983.xml_para7.txt,art00000983.xml_para8.txt,art00000991.xml_para1.txt,art00000991.xml_para2.txt,art00001387.xml_para1.txt,art00001387.xml_para2.txt,art00001387.xml_para3.txt,art00001387.xml_para4.txt,art00001402.xml_para1.txt,art00001402.xml_para2.txt,art00001402.xml_para3.txt,art00001402.xml_para4.txt,art00001402.xml_para5.txt,art00002119.xml_para1.txt,art00002119.xml_para2.txt,art00002119.xml_para3.txt,art00002119.xml_para4.txt,art00002119.xml_para5.txt,art00002224.xml_para1.txt,art00002224.xml_para2.txt,art00002224.xml_para3.txt,art00002224.xml_para4.txt,art00002224.xml_para5.txt,art00002224.xml_para6.txt,art00002224.xml_para7.txt,art00002224.xml_para8.txt,art00002280.xml_para1.txt,art00002280.xml_para2.txt,art00002280.xml_para3.txt,art00002280.xml_para4.txt,art00002280.xml_para5.txt,art00002280.xml_para6.txt,art00002280.xml_para7.txt,art00002280.xml_para8.txt,art00002732.xml_para1.txt,art00002732.xml_para10.txt,art00002732.xml_para11.txt,art00002732.xml_para12.txt,art00002732.xml_para13.txt,art00002732.xml_para14.txt,art00002732.xml_para2.txt,art00002732.xml_para3.txt,art00002732.xml_para4.txt,art00002732.xml_para5.txt,art00002732.xml_para6.txt,art00002732.xml_para7.txt,art00002732.xml_para8.txt,art00002732.xml_para9.txt,art00002789.xml_para1.txt,art00002789.xml_para2.txt,art00002789.xml_para3.txt,art00002789.xml_para4.txt,art00002828.xml_para1.txt,art00002828.xml_para2.txt,art00002828.xml_para3.txt,art00030013.xml_para1.txt,art00030013.xml_para2.txt,art00030013.xml_para3.txt,art00030115.xml_para1.txt,art00030115.xml_para10.txt,art00030115.xml_para11.txt,art00030115.xml_para2.txt,art00030115.xml_para3.txt,art00030115.xml_para4.txt,art00030115.xml_para5.txt,art00030115.xml_para6.txt,art00030115.xml_para7.txt,art00030115.xml_para8.txt,art00030115.xml_para9.txt,artanuel.xml_para1.txt,artanuel.xml_para2.txt,artanuel.xml_para3.txt,artanuel.xml_para4.txt,artanuel.xml_para5.txt,artanuel.xml_para6.txt,artanuel.xml_para7.txt,artanuel2.xml_para1.txt,artanuel2.xml_para10.txt,artanuel2.xml_para11.txt,artanuel2.xml_para2.txt,artanuel2.xml_para3.txt,artanuel2.xml_para4.txt,artanuel2.xml_para5.txt,artanuel2.xml_para6.txt,artanuel2.xml_para7.txt,artanuel2.xml_para8.txt,artanuel2.xml_para9.txt
art00000983.xml_para3.txt,0.0,0.044109688324603005,0.031502121335728814,0.08644521856102164,0.034268275414590654,0.0053280639738081045,0.0,0.014498212870777223,0.0,0.04091345235564448,0.02555119120256829,0.013203184534227549,0.026849027240104396,0.0,0.0,0.010944686734330026,0.0,0.0,0.0,0.0,0.02616458166399704,0.0,0.01580435110813532,0.017923888761762933,0.0,0.0,0.010251333417916937,0.0,0.022202668469407418,0.04455511439972964,0.029688288182245847,0.0,0.15471696738718826,1.0,0.06201372808725954,0.009180871749704741,0.05676248194314904,0.08729153286783578,0.024922674888264783,0.08607331347881708,0.009289662034264198,0.007847431219848162,0.040645019105405564,0.0170860864070099,0.022463930380790368,0.0,0.0,0.0,0.029313081881056382,0.0,0.0,0.0,0.0,0.0,0.0,0.030330415602628405,0.010383389241897875,0.016954518084314876,0.03214851678569194,0.02087562781510882,0.00917324133758205,0.01838472209561331,0.019772153670615772,0.021046711409268833,0.021126931333915386,0.03857823958764467,0.03603297867568136,0.01895509479541405,0.05107455001155213,0.009908635051152961,0.026906621378860084,0.025370254163230736,0.0,0.010148949184680374,0.013954557066251625,0.03285303339533096,0.0,0.02728119583609988,0.01046132079428473,0.008698510772809826,0.0,0.009186770012731918,0.02775515716218087,0.02336394279236146,0.0,0.025586732557964138,0.01984442417766436,0.06050875264277475,0.016783829006535564,0.02172872444369247,0.007220796417679767,0.007148044384950844,0.01743463084536164,0.02709678167619367,0.03110459506878074,0.008078836064200283,0.010047261697502776,0.022609552339933538,0.033552159133665105,0.0,0.043385234192861756,0.0,0.013480342235819747,0.021273956868687504,0.02240946349032072,0.021033302657727848,0.013889607606042858,0.0,0.0,0.022843699826911625,0.0,0.0,0.0,0.0,0.03252877536287297,0.01209979934014414,0.0,0.016366813339150858,0.0358587667496511,0.026621047271660148,0.007314884571145204,0.023598566766337266,0.01876186113293083,0.03305704088560133
art00000983.xml_para4.txt,0.0,0.06719393792724902,0.057534942472434736,0.05628400798131713,0.028678680764931172,0.013759500917516949,0.0,0.08170952485404348,0.0,0.10565726837996696,0.035452972449053426,0.09681985938054265,0.08741414802849193,0.0,0.0,0.028264192754299186,0.0,0.052565105016036895,0.0,0.029398109847113427,0.06756893070015164,0.0,0.02040703571148412,0.054269618354527926,0.07479632500714187,0.02700139049282912,0.0264736370026702,0.0,0.04858345290538846,0.07309544572198774,0.11932049638588103,0.0,0.04641379703963715,0.06201372808725954,1.0,0.011854607403801558,0.1562061570473603,0.08863826744308496,0.06436175873221725,0.0,0.023990161137746914,0.010132830386463825,0.09296072426837569,0.0,0.0,0.0,0.0,0.0,0.022308537851297192,0.0,0.02260540293111788,0.0,0.022065892832953335,0.035796483113141424,0.0,0.028771429871900945,0.05851906085888362,0.04378432922051665,0.0826606551233283,0.07712411167881425,0.011844754794756383,0.047477770872575535,0.09503399304392905,0.0732905448099638,0.05455941079205143,0.09962667971176717,0.09796076546290605,0.04895073435890276,0.06992764167020189,0.025588632897032497,0.06948521702623242,0.0,0.0,0.02620923403039303,0.03603705618035193,0.10173935865177076,0.0,0.05969618899332299,0.02701592056232771,0.04902336505326586,0.0,0.023724446823572363,0.07167652496595364,0.06033639871229693,0.024780530855097,0.022931379438477596,0.03491337204106816,0.02739568410332852,0.04334353186262833,0.06819467837558424,0.018647402775694637,0.018459523713805413,0.045024200214673085,0.06997629798894216,0.12857409104067893,0.03883057268916836,0.02594663037548231,0.058388217126382314,0.08664703852164497,0.0,0.11204054092028982,0.0,0.0,0.054939098046284884,0.05787149609537248,0.01995218925845652,0.0407806547473648,0.0,0.0,0.009967861249013455,0.0,0.0,0.0,0.0,0.08400419301483285,0.03124722243218329,0.0,0.0422666064566637,0.0,0.025252723362839624,0.00944519073560095,0.022385598591540774,0.04845171656007316,0.07233478224790957
art00000983.xml_para5.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036192327262109095,0.02563535346404398,0.0,0.0,0.03672674940262127,0.024820944200112754,0.0,0.0,0.04428610787727255,0.05022536299355353,0.02238954816832059,0.028982230324726296,0.019802168060822717,0.035682858500116224,0.009966173885679703,0.018225027669621575,0.02867395138058188,0.0,0.023361945271014834,0.009180871749704741,0.011854607403801558,1.0,0.0,0.01657526191387192,0.0,0.0,0.0,0.011535927151117887,0.0,0.034463113254707425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03369857701067066,0.0,0.013484902364269113,0.0,0.0,0.0,0.05073863038422048,0.018630083342866588,0.02237259083680304,0.05490286516787317,0.01434461724360968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03201066885703919,0.012245786666881184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03109293140266115,0.009523622685719376,0.0,0.02215959396145905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013091332140271519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009552481325623882,0.0,0.0,0.011348114676298168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01075306978392351,0.02657853098466958,0.02876348033728628,0.014838406386415736
art00000983.xml_para6.txt,0.026820619505372855,0.07555228758332076,0.03167799443897465,0.06026769529925745,0.041408470643201425,0.008812825823907687,0.0,0.023980610108323388,0.0,0.06767244748514847,0.022707282263090187,0.045036242629805365,0.044409339259355314,0.0,0.0,0.04081000118217931,0.0,0.019440774764502584,0.0,0.025105602612362766,0.04327723955525452,0.0,0.0,0.0,0.02404753454381531,0.0,0.016956105692239955,0.021296840491036605,0.037362027918120044,0.04681691839917586,0.049105587704329004,0.0,0.08923458359408638,0.05676248194314904,0.1562061570473603,0.0,1.0,0.06995954989237126,0.05927928529953422,0.0,0.04228650181495068,0.0,0.0749751964363558,0.0,0.0,0.0,0.026190608077816983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0341127225139747,0.03555027900709545,0.017174531180653308,0.02804343482733517,0.0,0.06174615837859783,0.0,0.030409048098156827,0.07025648661848802,0.03481208234881025,0.03494476923601588,0.06380991439858744,0.04886094286556525,0.03135246681136406,0.036717855602914864,0.016389269214435807,0.04450460221337144,0.027975593905268655,0.0,0.016786758173316815,0.059468498313805226,0.1028098496670331,0.016044906387892792,0.031345487923628707,0.03900765041020162,0.03243457245862404,0.014170415306323578,0.015195276258787,0.04590811352639617,0.03864487352272935,0.0,0.02755377691157469,0.01189989462425955,0.061375218188187766,0.040658414364761766,0.04625731358736031,0.026924544986515433,0.026653270841010615,0.0696542504774861,0.06837114808740427,0.07295922984047266,0.013362710253423327,0.01661856309957664,0.03739708226249895,0.055496581106117465,0.0,0.07176087114394424,0.02710487990462558,0.0,0.057256611449195055,0.05256384768155991,0.012779182166161777,0.012225722862004245,0.0,0.0,0.0,0.0,0.014536915029390519,0.0,0.0,0.05380386439563118,0.020013540492966306,0.0,0.027071348234442266,0.0,0.016174122441658386,0.0,0.014337757054836803,0.03103285078964366,0.037981805566579235
art00000983.xml_para7.txt,0.0,0.06285767906038671,0.024662379045087533,0.03904656283708925,0.02682794560052558,0.01287155239570562,0.0,0.03502482468822994,0.0,0.1096619892781695,0.03316506864580736,0.03189629147808741,0.06486195785065434,0.015568703159234525,0.0,0.02644020594497969,0.06579833252029856,0.027510707677880553,0.015889371850852856,0.0,0.0632084722434652,0.0,0.0,0.025345070447840266,0.01839720488433353,0.023814327349551332,0.04103638879137346,0.029320147675608987,0.05024154668072307,0.08335361374543655,0.0952820711573045,0.08584461453421977,0.0,0.08729153286783578,0.08863826744308496,0.01657526191387192,0.06995954989237126,1.0,0.060208270253961964,0.0,0.022441992476108993,0.022193141203367992,0.0623775531599696,0.024664087765039092,0.0,0.028462494302283647,0.0,0.038841021457028384,0.0,0.04709619198247146,0.0,0.0,0.0,0.0,0.023541290025128562,0.11292570861381526,0.025084221835379207,0.055230299873090284,0.0,0.06800353619806679,0.0,0.059889270185952526,0.06440890687274642,0.10317316287751356,0.05103850197027697,0.15646407875765972,0.07136373721259302,0.04579177296370917,0.053628179166862244,0.048573157019496535,0.06500109393804437,0.0161206692511593,0.051596165626105334,0.055876070036534366,0.03371145941942306,0.10553454541873192,0.0332625708081056,0.04578157996535151,0.025272489105584134,0.0210138875447489,0.010262668506607767,0.04980099506551697,0.08790305214902011,0.08587457173883312,0.03348431818777423,0.02145153764788121,0.017380363599608213,0.06047062132809327,0.07374624549115932,0.0707825466295686,0.01744402092125405,0.017268266349655854,0.04211863174485602,0.06546048373567903,0.0751425709494376,0.019516875587052646,0.024272203939087106,0.14856013739616275,0.08105540331366476,0.0,0.10481017455093561,0.02199403100762328,0.019459128093289698,0.051393686683454017,0.05413684687219634,0.05394773466961199,0.017856251279443427,0.014794725339872854,0.022602942052356155,0.03305095268028049,0.0160014016232016,0.030937090801740775,0.0,0.0,0.14694128317147545,0.029230730327150314,0.015220054313615691,0.03953899511740384,0.0,0.03914386881764545,0.0,0.03553417401771476,0.06111782189242452,0.0554742383660264
art00000983.xml_para8.txt,0.04266605123491862,0.06563379802146914,0.04143924165736911,0.028352375662766372,0.019480229158707268,0.009346253866406409,0.0,0.025432122956030607,0.0,0.07176856624596314,0.024081722354168177,0.023160441599146965,0.04709737455962357,0.0,0.0,0.019198684777470554,0.0,0.0,0.0,0.0,0.045896750441091066,0.0,0.0,0.0,0.0302059143739736,0.03910015338291343,0.04469769474990623,0.0,0.04715096464134634,0.04965068110327311,0.09076213221662635,0.0,0.04598101588819689,0.024922674888264783,0.06436175873221725,0.0,0.05927928529953422,0.060208270253961964,1.0,0.0,0.05912131022179934,0.0,0.06513246728759686,0.0,0.03475740374732213,0.0,0.0,0.0407113969850737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06030629772067286,0.061285022658338545,0.06075745999527016,0.0,0.03661910182380423,0.0,0.03224966532189048,0.03468343634753623,0.0369192090881421,0.037059927327370526,0.06767223942460919,0.05181842751671014,0.03325018785259035,0.07955101280003207,0.017381288796999683,0.04719840364723848,0.0,0.0,0.01780283720758068,0.02447846601984896,0.05762933626617705,0.0,0.03324278654252442,0.018350785651588132,0.015258542378995781,0.0,0.016115025114819416,0.04868686754043341,0.08372599046928583,0.0,0.03604418904143664,0.012620178631023816,0.012926558524375449,0.02944144956152261,0.03811556614977956,0.039085851086136596,0.03869204755630794,0.030583057326048994,0.04753197441946041,0.054562303184362615,0.014171536447811967,0.017624461520863936,0.03966067543738404,0.05885571167516816,0.0,0.10785203527856593,0.0,0.0,0.03731783300935546,0.03930968843844566,0.013552688220160654,0.012965728797072081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057060537185596984,0.02122493215574833,0.0,0.09660049363143419,0.0,0.01715311949045775,0.0,0.015205601470737507,0.03291122591932873,0.04028079122665934
art00000991.xml_para1.txt,0.0,0.0,0.0,0.09791817809410035,0.13455440706375513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08607331347881708,0.0,0.0,0.0,0.0,0.0,1.0,0.11255684784499272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
art00000991.xml_para2.txt,0.12592897874575776,0.046819453121489794,0.04175934929554866,0.010568046526162217,0.0890515785714659,0.003483716739659945,0.0,0.00947955338399977,0.0,0.02675096987372841,0.02148675183600313,0.008632808315518999,0.038311302950952246,0.0,0.0,0.007156105589976324,0.022308064301041524,0.01709777627648948,0.0,0.0,0.0465733380462906,0.0,0.0,0.0,0.0,0.0,0.006702761454702995,0.046707023970678344,0.010084269740033295,0.039757326017695924,0.030880242630723802,0.02482843375111204,0.06855573882153568,0.009289662034264198,0.023990161137746914,0.0,0.04228650181495068,0.022441992476108993,0.05912131022179934,0.11255684784499272,1.0,0.0,0.05976138758682877,0.0,0.0,0.0,0.0,0.012069756674353956,0.0,0.01596734808978716,0.0,0.0,0.018083141663336185,0.0,0.0,0.0072845310647198505,0.006789105216120554,0.011085591080277497,0.0,0.013649380793456782,0.0,0.012020719802414082,0.012927882071247404,0.03965295441118798,0.013813693812126517,0.02522410761183741,0.019314767814265246,0.01239365393607102,0.034744248217340935,0.006478690564635115,0.017592703046737664,0.0,0.025346940254415543,0.006635818251889209,0.034557399406533,0.0468785145923738,0.06156977959919087,0.01239089517645025,0.00684006020745181,0.00568745941083202,0.0,0.006006704242683113,0.018147512134445053,0.051400413471327504,0.0,0.0662276292122475,0.017816498516714397,0.004818237227582979,0.010973987240597638,0.02260111053754275,0.004721266388242799,0.0046736979890066145,0.011399509394848245,0.03167390704542186,0.020337518290721317,0.005282289509318237,0.0065693306115312865,0.01478309501350611,0.042321683977947125,0.0,0.028367126850339697,0.0,0.0,0.07076059672489565,0.014652268342084357,0.005051620413358114,0.027689313679505567,0.0,0.0,0.07899014171197341,0.03117450821627256,0.03854374165242613,0.015292057023760642,0.0,0.02126870844819926,0.007911367752902406,0.0,0.010701324512013648,0.0,0.05865648854090337,0.0,0.005667726250257915,0.033396387228461485,0.015014236579582192
art00001387.xml_para1.txt,0.0,0.0,0.043191811964002555,0.031104785346181496,0.029104827426393264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06285767304067719,0.06441472608301309,0.0,0.0,0.0,0.0,0.01985844569280708,0.05776600055812215,0.017209556409534612,0.0,0.01522078631117705,0.0,0.008518675156902565,0.0,0.03959991735558843,0.020778708096020972,0.0,0.007847431219848162,0.010132830386463825,0.011535927151117887,0.0,0.022193141203367992,0.0,0.0,0.0,1.0,0.0,0.012828389662513038,0.022458479959967883,0.014804032938705082,0.06075606990138603,0.05525445845708045,0.02682774693022164,0.0,0.030201147611980974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03766249593667957,0.0,0.011526339403812386,0.019894218216502554,0.042791132516200266,0.02721729812046502,0.0,0.024944406453856715,0.008158063845096005,0.016559370211724628,0.012261188290523185,0.012813701338412007,0.0,0.0,0.012170314101997376,0.0,0.0,0.0,0.015500866156363053,0.03530072059639294,0.015532567506211901,0.012915214860440378,0.03818249802409195,0.0,0.041234369958452706,0.03468988531848574,0.0,0.0,0.01589492046630829,0.027453584864684875,0.015665365527498275,0.0,0.029106548813244093,0.028813290221061327,0.04874832488093154,0.01686071314680735,0.0,0.0,0.0,0.038984454748607324,0.0,0.0,0.0,0.0,0.010121164019993462,0.0,0.0,0.028256601830277152,0.025639396009662314,0.0,0.0,0.009699901253937387,0.0,0.014044006786293162,0.0,0.0,0.0,0.028605521278008222,0.0,0.0,0.0,0.0,0.00919128137633347,0.0,0.0,0.01268325892182276
art00001387.xml_para2.txt,0.0427188094117913,0.06109454053559314,0.034805850409762,0.049796496127685316,0.03608085057814749,0.009682996122280617,0.022754352786241733,0.026348433445591155,0.0,0.07435436257077617,0.02494937838264678,0.023994904204445142,0.061751997340617856,0.0,0.0,0.019890406670989912,0.0,0.015841098627039897,0.0,0.0,0.047550394296880225,0.04802228002038147,0.0,0.0,0.0,0.0,0.09634826279785987,0.0,0.06500967168168977,0.07112823511117491,0.0645800463305373,0.02300355680446688,0.05101300102154353,0.040645019105405564,0.09296072426837569,0.0,0.0749751964363558,0.0623775531599696,0.06513246728759686,0.0,0.05976138758682877,0.0,1.0,0.02070101625872946,0.0,0.023889087767144285,0.025958090448090578,0.04986123344935709,0.0,0.07513637993828379,0.01962175432413047,0.0,0.0,0.0,0.0,0.020247365478744474,0.018870328558305057,0.06354238007481616,0.0,0.037938475246835,0.0,0.03341160947694019,0.03593306842088687,0.03824939527087766,0.08655541914662754,0.11885566305065479,0.0847768457356144,0.05255035960338622,0.07214338600226272,0.018007530549381406,0.04889894561250222,0.030737878260153756,0.023483953349887038,0.01844426720166526,0.025360416583752644,0.0976006969968605,0.0,0.05421383138830073,0.04544858929192455,0.015808302320839827,0.0,0.01669564382988973,0.050441038338847444,0.04246063271232227,0.0,0.042987004461790275,0.013074879250383352,0.04739247310628707,0.06876206163523234,0.04726584512596799,0.013122767304574628,0.012990550864557167,0.031684954178275604,0.0621755812596463,0.07654352143542664,0.01468213194637771,0.0376552679538849,0.04108963569324478,0.06097626236894025,0.0,0.10077409538060551,0.0,0.0,0.03866238147246491,0.04072600275557047,0.030163680129865665,0.01343287946798126,0.0,0.019997512593076548,0.0,0.0,0.051002530111247085,0.0,0.0,0.05911640837077164,0.021989659033176054,0.041217668626548194,0.029744348205304836,0.0,0.017771140382577766,0.016062203109120567,0.03384250353101566,0.034097005871176075,0.041732094037384156
art00001387.xml_para3.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.02000812817387878,0.0,0.038542388683827686,0.03502910777723834,0.012595391407696235,0.0,0.012316599662786547,0.0,0.0,0.0,0.0,0.01590212375748696,0.03303701772481889,0.04715613170175784,0.0,0.0,0.0,0.014650311857584026,0.0,0.0,0.0,0.0,0.0,0.022692476665011303,0.0,0.02309217408334316,0.0,0.0170860864070099,0.0,0.034463113254707425,0.0,0.024664087765039092,0.0,0.0,0.0,0.012828389662513038,0.02070101625872946,1.0,0.031368995322711785,0.01645228876484328,0.0,0.04824425544301571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02573239797358224,0.0,0.0,0.024151552476874547,0.03628074850597427,0.03024762576054394,0.034860967140402994,0.02772167420497298,0.02437188398900669,0.03745207762662424,0.0,0.014240357032362377,0.0,0.0,0.0,0.0,0.0,0.0,0.03447396093200704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03694410302992458,0.0,0.0,0.017926984682778636,0.0,0.0,0.0,0.016573671195908347,0.0,0.0,0.0,0.06819651704396446,0.0,0.0,0.0,0.0,0.0112480371924814,0.0279470683882389,0.0,0.011103613849203973,0.0,0.0,0.0,0.0,0.0,0.024851481254947645,0.015395766494572721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02084882315115466,0.024646990656656736,0.0
art00001387.xml_para4.txt,0.0,0.0,0.0,0.02033323954281618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06282908868265488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022463930380790368,0.0,0.0,0.0,0.0,0.03475740374732213,0.0,0.0,0.022458479959967883,0.0,0.031368995322711785,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030958807945719088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015151544763747242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02362106283617255,0.0,0.03719409937478704,0.0,0.0,0.02209284114769765,0.0,0.0,0.0,0.0,0.0,0.0,0.02521644835734381,0.0,0.0,0.0,0.020934390369046322,0.0,0.0,0.0
art00001402.xml_para1.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02081207034904471,0.0,0.0,0.027224977116871097,0.0,0.0,0.0,0.01835113916044584,0.0,0.0,0.0,0.0,0.0,0.016906541273512328,0.0,0.0,0.0,0.0,0.02140400469356002,0.0,0.04500710098164779,0.02664849718083441,0.0,0.0,0.0,0.0,0.0,0.028462494302283647,0.0,0.0,0.0,0.014804032938705082,0.023889087767144285,0.01645228876484328,0.0,1.0,0.06613237805320477,0.07935692789037038,0.0,0.024316436039741315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03490592816846171,0.03202818317246402,0.068743074785599,0.022391437435287567,0.0,0.0,0.016433451127701035,0.0,0.0,0.0,0.0,0.0,0.02279656791511214,0.0,0.02629984970168754,0.0,0.02923736271865817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0218932874501523,0.021672704972405477,0.033218698188931806,0.0,0.0,0.024494843779715312,0.0,0.07284774187010326,0.0,0.0,0.0,0.0,0.09026431234482533,0.0,0.0,0.012813632068148171,0.0,0.029538282542422807,0.0,0.0,0.027981636528995702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028442764144227358,0.0
art00001402.xml_para2.txt,0.0,0.02899814112051052,0.03078935771698301,0.0,0.0,0.06306827572293368,0.014824589990885546,0.0,0.0,0.0,0.0,0.0,0.06001187937311019,0.027081256095142447,0.014155099638667136,0.0,0.0,0.0,0.0,0.0,0.061526122808335124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02129101266383534,0.0,0.022384753943991934,0.0,0.0,0.0,0.0,0.0,0.026190608077816983,0.0,0.0,0.0,0.0,0.06075606990138603,0.025958090448090578,0.0,0.0,0.06613237805320477,1.0,0.053165700904167806,0.0,0.07666669343362031,0.0,0.0,0.013489179108357641,0.031877812263423566,0.0,0.0,0.0,0.0,0.0,0.014190837952679706,0.031469334513189784,0.034844015863556115,0.0,0.03518429239019084,0.0,0.0,0.03231371531394282,0.0,0.0,0.0,0.0,0.0,0.01114406273358006,0.0,0.0,0.011166420413705917,0.0,0.012882429481485245,0.0,0.0,0.0,0.0,0.018867405623825214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024365535168729455,0.0,0.025197954045185145,0.0,0.0,0.0,0.0,0.010640650772895987,0.0,0.0,0.0,0.032341457606081925,0.0,0.0,0.026482773637925512,0.02783392109201578,0.0,0.011407160324743561,0.0,0.0,0.01645040745281473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
art00001402.xml_para3.txt,0.012024735066122937,0.022550860941152044,0.016676112761018096,0.0,0.014428610820356638,0.0,0.050514104086584716,0.0,0.0,0.009337834010853755,0.0187996894296049,0.0,0.0,0.0,0.02707085534617783,0.0,0.0,0.039418960195764984,0.0,0.0,0.0,0.0,0.0,0.023071320643740685,0.037867296035174136,0.04901745614584826,0.03349127702176804,0.0,0.03575393046772371,0.0,0.07743734141761605,0.057242007728458985,0.0,0.0,0.0,0.0,0.0,0.038841021457028384,0.0407113969850737,0.0,0.012069756674353956,0.05525445845708045,0.04986123344935709,0.04824425544301571,0.0,0.07935692789037038,0.053165700904167806,1.0,0.03223086313268971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022041593708703077,0.039237939855151435,0.0,0.0,0.0,0.0,0.06204469551143233,0.0,0.043656110571677544,0.020226342819620408,0.0,0.015199623492105614,0.03599463800307272,0.018423003909179156,0.014691935284922943,0.0,0.0,0.0,0.0,0.0,0.0,0.014325763995007373,0.0,0.0177587546134656,0.025160780682819458,0.0,0.0,0.0,0.011537070069705333,0.009852095930684908,0.013955854995876588,0.01370826222863428,0.05018381169293874,0.011795231082799165,0.011676390031460296,0.0,0.026489596126156666,0.055354680272668336,0.04878214838145323,0.039882484223733625,0.07854863792294174,0.04439496377582463,0.0,0.0,0.017890445229203307,0.017713416287866948,0.029132620185711545,0.0,0.06385803216092326,0.019218360217189336,0.0,0.010836465627031146,0.04687997361974051,0.0,0.02590571413055259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013390791340707125,0.0,0.011870437713552106,0.0,0.0
